Time_sec,ECG_mV
0,1.0621
0.0039063,0.91545
0.0078125,0.84301
0.011719,0.80213
0.015625,0.80529
0.019531,0.89057
0.023438,0.98816
0.027344,1.0812
0.03125,1.1848
0.035156,1.2267
0.039063,1.2275
0.042969,1.2323
0.046875,1.2228
0.050781,1.2129
0.054688,1.2227
0.058594,1.2174
0.0625,1.2092
0.066406,1.2057
0.070313,1.211
0.074219,1.2031
0.078125,1.1894
0.082031,1.1871
0.085938,1.1821
0.089844,1.2001
0.09375,1.1949
0.097656,1.1952
0.10156,1.2013
0.10547,1.1999
0.10938,1.1869
0.11328,1.1602
0.11719,1.1665
0.12109,1.1831
0.125,1.1891
0.12891,1.1809
0.13281,1.1822
0.13672,1.1841
0.14063,1.1628
0.14453,1.1525
0.14844,1.14
0.15234,1.1779
0.15625,1.1957
0.16016,1.1888
0.16406,1.19
0.16797,1.2088
0.17188,1.2286
0.17578,1.2326
0.17969,1.2474
0.18359,1.2766
0.1875,1.281
0.19141,1.2914
0.19531,1.3036
0.19922,1.3135
0.20313,1.3393
0.20703,1.3672
0.21094,1.3733
0.21484,1.3859
0.21875,1.4077
0.22266,1.3885
0.22656,1.3718
0.23047,1.3666
0.23438,1.3772
0.23828,1.3863
0.24219,1.3696
0.24609,1.3566
0.25,1.3515
0.25391,1.3372
0.25781,1.2978
0.26172,1.2599
0.26563,1.2245
0.26953,1.1457
0.27344,1.0833
0.27734,1.0364
0.28125,0.97528
0.28516,0.91661
0.28906,0.86563
0.29297,0.84461
0.29688,0.80157
0.30078,0.74183
0.30469,0.72886
0.30859,0.67713
0.3125,0.6822
0.31641,0.70209
0.32031,0.68494
0.32422,0.63026
0.32813,0.60577
0.33203,0.61658
0.33594,0.64776
0.33984,0.62879
0.34375,0.58194
0.34766,0.56008
0.35156,0.55838
0.35547,0.58038
0.35938,0.57039
0.36328,0.58791
0.36719,0.58398
0.37109,0.57317
0.375,0.54724
0.37891,0.51464
0.38281,0.50213
0.38672,0.49225
0.39063,0.51249
0.39453,0.49179
0.39844,0.49882
0.40234,0.48664
0.40625,0.48704
0.41016,0.47601
0.41406,0.48116
0.41797,0.48174
0.42188,0.44514
0.42578,0.44767
0.42969,0.47266
0.43359,0.45109
0.4375,0.4548
0.44141,0.46187
0.44531,0.48534
0.44922,0.48728
0.45313,0.48075
0.45703,0.47086
0.46094,0.43158
0.46484,0.4015
0.46875,0.41342
0.47266,0.41839
0.47656,0.41242
0.48047,0.38262
0.48438,0.36893
0.48828,0.38802
0.49219,0.40333
0.49609,0.40121
0.5,0.39768
0.50391,0.36246
0.50781,0.34213
0.51172,0.34007
0.51563,0.34844
0.51953,0.35049
0.52344,0.32863
0.52734,0.29476
0.53125,0.28739
0.53516,0.27753
0.53906,0.26799
0.54297,0.27356
0.54688,0.27808
0.55078,0.2716
0.55469,0.27142
0.55859,0.28527
0.5625,0.26713
0.56641,0.26034
0.57031,0.24768
0.57422,0.22329
0.57813,0.23484
0.58203,0.23828
0.58594,0.23858
0.58984,0.23524
0.59375,0.20718
0.59766,0.20664
0.60156,0.20858
0.60547,0.1887
0.60938,0.17202
0.61328,0.17831
0.61719,0.19826
0.62109,0.19603
0.625,0.18006
0.62891,0.14825
0.63281,0.16472
0.63672,0.15273
0.64063,0.17986
0.64453,0.19015
0.64844,0.18576
0.65234,0.18817
0.65625,0.19646
0.66016,0.15761
0.66406,0.11936
0.66797,0.1607
0.67188,0.14993
0.67578,0.13745
0.67969,0.13142
0.68359,0.15348
0.6875,0.18746
0.69141,0.16623
0.69531,0.16162
0.69922,0.14377
0.70313,0.13691
0.70703,0.14255
0.71094,0.11837
0.71484,0.13655
0.71875,0.16118
0.72266,0.1567
0.72656,0.1402
0.73047,0.1373
0.73438,0.12836
0.73828,0.10661
0.74219,0.10307
0.74609,0.11953
0.75,0.12874
0.75391,0.1304
0.75781,0.11738
0.76172,0.14456
0.76563,0.17508
0.76953,0.199
0.77344,0.18169
0.77734,0.16743
0.78125,0.15912
0.78516,0.16288
0.78906,0.18174
0.79297,0.19861
0.79688,0.21897
0.80078,0.23561
0.80469,0.23323
0.80859,0.20102
0.8125,0.1798
0.81641,0.16524
0.82031,0.1567
0.82422,0.16268
0.82813,0.11784
0.83203,0.10944
0.83594,0.081028
0.83984,0.064682
0.84375,0.060984
0.84766,0.033295
0.85156,0.0092392
0.85547,0.019899
0.85938,0.012267
0.86328,0.0073283
0.86719,0.013162
0.87109,0.012169
0.875,-0.0035105
0.87891,-0.033228
0.88281,-0.033784
0.88672,-0.011596
0.89063,-0.077154
0.89453,-0.086866
0.89844,-0.032941
0.90234,0.010479
0.90625,0.0025736
0.91016,-0.0022781
0.91406,0.0071028
0.91797,-0.012701
0.92188,-0.028513
0.92578,-0.010693
0.92969,0.0059261
0.93359,-0.045946
0.9375,-0.089284
0.94141,-0.06776
0.94531,-0.041669
0.94922,0.021084
0.95313,0.13435
0.95703,0.29069
0.96094,0.60046
0.96484,1.0523
0.96875,1.4654
0.97266,1.5166
0.97656,1.2964
0.98047,0.77364
0.98438,0.25336
0.98828,-0.12258
0.99219,-0.35888
0.99609,-0.4367
1,-0.47995
1.0039,-0.4499
1.0078,-0.35168
1.0117,-0.26216
1.0156,-0.13316
1.0195,-0.094662
1.0234,-0.022167
1.0273,0.028497
1.0313,0.04745
1.0352,0.053371
1.0391,0.011569
1.043,0.04155
1.0469,0.10458
1.0508,0.14932
1.0547,0.14323
1.0586,0.12765
1.0625,0.1268
1.0664,0.14299
1.0703,0.13482
1.0742,0.11456
1.0781,0.16082
1.082,0.182
1.0859,0.18171
1.0898,0.21115
1.0938,0.21234
1.0977,0.23007
1.1016,0.25424
1.1055,0.2534
1.1094,0.2127
1.1133,0.22965
1.1172,0.2909
1.1211,0.31098
1.125,0.30455
1.1289,0.29467
1.1328,0.30436
1.1367,0.34631
1.1406,0.33425
1.1445,0.32489
1.1484,0.34836
1.1523,0.37668
1.1563,0.39976
1.1602,0.40937
1.1641,0.41618
1.168,0.42987
1.1719,0.46932
1.1758,0.48406
1.1797,0.4841
1.1836,0.52238
1.1875,0.54179
1.1914,0.53654
1.1953,0.53644
1.1992,0.55475
1.2031,0.61923
1.207,0.66534
1.2109,0.68017
1.2148,0.69098
1.2188,0.69466
1.2227,0.71012
1.2266,0.71269
1.2305,0.70489
1.2344,0.70172
1.2383,0.67268
1.2422,0.63608
1.2461,0.61472
1.25,0.58141
1.2539,0.56029
1.2578,0.50898
1.2617,0.42956
1.2656,0.3883
1.2695,0.36164
1.2734,0.31905
1.2773,0.25592
1.2813,0.19273
1.2852,0.20082
1.2891,0.19731
1.293,0.16829
1.2969,0.14931
1.3008,0.11903
1.3047,0.091712
1.3086,0.064919
1.3125,0.050763
1.3164,0.057971
1.3203,0.057405
1.3242,0.1028
1.3281,0.078679
1.332,0.042243
1.3359,0.052774
1.3398,0.058489
1.3438,0.027869
1.3477,0.018684
1.3516,0.019251
1.3555,0.029641
1.3594,0.026776
1.3633,0.018805
1.3672,0.020008
1.3711,0.0093983
1.375,-0.018579
1.3789,-0.031612
1.3828,-0.044054
1.3867,-0.0081603
1.3906,-0.012424
1.3945,0.023642
1.3984,0.05251
1.4023,0.027373
1.4063,0.004702
1.4102,-0.0072814
1.4141,0.0057751
1.418,0.0093973
1.4219,0.007119
1.4258,-0.012672
1.4297,-0.013625
1.4336,-0.0072808
1.4375,0.01076
1.4414,-0.029965
1.4453,-0.034905
1.4492,-0.071205
1.4531,-0.042366
1.457,-0.0030567
1.4609,0.011311
1.4648,0.0073002
1.4688,-0.0048478
1.4727,-0.03523
1.4766,-0.0067492
1.4805,0.0086179
1.4844,0.020463
1.4883,0.014362
1.4922,-0.015311
1.4961,-0.023191
1.5,-0.021467
1.5039,-0.0042977
1.5078,-0.020942
1.5117,-0.030074
1.5156,-0.017557
1.5195,-0.026018
1.5234,-0.056968
1.5273,-0.063386
1.5313,-0.063807
1.5352,-0.0371
1.5391,-0.051058
1.543,-0.057648
1.5469,-0.090841
1.5508,-0.086953
1.5547,-0.063149
1.5586,-0.061259
1.5625,-0.041112
1.5664,-0.028383
1.5703,-0.017303
1.5742,-0.02994
1.5781,-0.057281
1.582,-0.048406
1.5859,-0.069741
1.5898,-0.066472
1.5938,-0.07531
1.5977,-0.071733
1.6016,-0.064469
1.6055,-0.043564
1.6094,-0.045657
1.6133,-0.090004
1.6172,-0.085659
1.6211,-0.088446
1.625,-0.08228
1.6289,-0.10856
1.6328,-0.064296
1.6367,-0.091641
1.6406,-0.091931
1.6445,-0.12452
1.6484,-0.094937
1.6523,-0.06556
1.6563,-0.069134
1.6602,-0.061593
1.6641,-0.10749
1.668,-0.045404
1.6719,-0.029834
1.6758,-0.015842
1.6797,-0.040715
1.6836,-0.045315
1.6875,-0.052215
1.6914,-0.051535
1.6953,-0.080273
1.6992,-0.048422
1.7031,-0.035747
1.707,-0.059992
1.7109,-0.052496
1.7148,-0.043478
1.7188,-0.032362
1.7227,-0.063142
1.7266,-0.076101
1.7305,-0.049963
1.7344,-0.035286
1.7383,-0.058466
1.7422,-0.044281
1.7461,-0.031893
1.75,-0.013512
1.7539,0.0082643
1.7578,0.027739
1.7617,0.049023
1.7656,0.084953
1.7695,0.084468
1.7734,0.072521
1.7773,0.052214
1.7813,0.047418
1.7852,0.083161
1.7891,0.14256
1.793,0.1688
1.7969,0.15104
1.8008,0.14548
1.8047,0.1299
1.8086,0.074291
1.8125,0.047901
1.8164,0.04142
1.8203,0.067183
1.8242,0.078454
1.8281,0.029508
1.832,0.027662
1.8359,0.051207
1.8398,0.011144
1.8438,-0.045862
1.8477,-0.083536
1.8516,-0.032568
1.8555,-0.041818
1.8594,-0.042842
1.8633,-0.02778
1.8672,-0.018916
1.8711,-0.014376
1.875,-0.018775
1.8789,-0.046106
1.8828,-0.054321
1.8867,-0.068663
1.8906,-0.058986
1.8945,-0.045988
1.8984,-0.028732
1.9023,0.0008599
1.9063,-0.010511
1.9102,-0.033273
1.9141,-0.03721
1.918,-0.037177
1.9219,-0.054019
1.9258,-0.055856
1.9297,-0.065769
1.9336,-0.073949
1.9375,-0.011231
1.9414,0.075
1.9453,0.26271
1.9492,0.6062
1.9531,1.0499
1.957,1.4661
1.9609,1.5501
1.9648,1.5812
1.9688,1.3146
1.9727,0.71191
1.9766,0.21822
1.9805,-0.13634
1.9844,-0.33663
1.9883,-0.3753
1.9922,-0.38778
1.9961,-0.31862
2,-0.19689
2.0039,-0.10047
2.0078,0.0034569
2.0117,0.10147
2.0156,0.12187
2.0195,0.12894
2.0234,0.15007
2.0273,0.15749
2.0313,0.16102
2.0352,0.17984
2.0391,0.23782
2.043,0.17789
2.0469,0.16757
2.0508,0.18141
2.0547,0.17939
2.0586,0.1866
2.0625,0.14981
2.0664,0.18038
2.0703,0.13047
2.0742,0.1288
2.0781,0.1779
2.082,0.24172
2.0859,0.25794
2.0898,0.22569
2.0938,0.24817
2.0977,0.26266
2.1016,0.25975
2.1055,0.24978
2.1094,0.23584
2.1133,0.19485
2.1172,0.20767
2.1211,0.26022
2.125,0.27519
2.1289,0.30026
2.1328,0.31833
2.1367,0.36611
2.1406,0.34574
2.1445,0.32803
2.1484,0.39643
2.1523,0.46122
2.1563,0.47575
2.1602,0.47122
2.1641,0.47817
2.168,0.52557
2.1719,0.58811
2.1758,0.61776
2.1797,0.65513
2.1836,0.68643
2.1875,0.72011
2.1914,0.72465
2.1953,0.72782
2.1992,0.73466
2.2031,0.75989
2.207,0.78468
2.2109,0.83716
2.2148,0.84377
2.2188,0.90663
2.2227,0.91633
2.2266,0.88139
2.2305,0.87875
2.2344,0.90373
2.2383,0.85795
2.2422,0.7888
2.2461,0.76999
2.25,0.70638
2.2539,0.67559
2.2578,0.62229
2.2617,0.5314
2.2656,0.46533
2.2695,0.39448
2.2734,0.37109
2.2773,0.34524
2.2813,0.37067
2.2852,0.37293
2.2891,0.37758
2.293,0.38005
2.2969,0.33607
2.3008,0.30124
2.3047,0.31322
2.3086,0.33499
2.3125,0.34775
2.3164,0.36237
2.3203,0.31951
2.3242,0.32705
2.3281,0.31577
2.332,0.30166
2.3359,0.31351
2.3398,0.29867
2.3438,0.27546
2.3477,0.25282
2.3516,0.24726
2.3555,0.26073
2.3594,0.24038
2.3633,0.22715
2.3672,0.24277
2.3711,0.24468
2.375,0.22631
2.3789,0.22928
2.3828,0.25461
2.3867,0.2647
2.3906,0.24941
2.3945,0.24651
2.3984,0.27973
2.4023,0.31107
2.4063,0.31825
2.4102,0.29526
2.4141,0.28634
2.418,0.27199
2.4219,0.2096
2.4258,0.12673
2.4297,0.065405
2.4336,0.025134
2.4375,0.014785
2.4414,-0.04779
2.4453,-0.11831
2.4492,-0.062477
2.4531,0.062221
2.457,0.23588
2.4609,0.21934
2.4648,0.15325
2.4688,0.1372
2.4727,0.17386
2.4766,0.17943
2.4805,0.20489
2.4844,0.20482
2.4883,0.23697
2.4922,0.21631
2.4961,0.22717
2.5,0.23058
2.5039,0.21855
2.5078,0.22491
2.5117,0.23572
2.5156,0.21075
2.5195,0.2501
2.5234,0.27379
2.5273,0.24561
2.5313,0.22788
2.5352,0.19363
2.5391,0.15619
2.543,0.13597
2.5469,0.15065
2.5508,0.15544
2.5547,0.16144
2.5586,0.096898
2.5625,0.093862
2.5664,0.11137
2.5703,0.034818
2.5742,0.014654
2.5781,-0.002709
2.582,-0.0029916
2.5859,-0.012518
2.5898,-0.024365
2.5938,-0.033267
2.5977,-0.040594
2.6016,-0.014326
2.6055,0.0043572
2.6094,0.027932
2.6133,-0.0036074
2.6172,-0.018427
2.6211,-0.0093156
2.625,-0.013992
2.6289,-0.06383
2.6328,-0.061321
2.6367,-0.017355
2.6406,0.013687
2.6445,0.008367
2.6484,0.042123
2.6523,0.073558
2.6563,0.056224
2.6602,0.038733
2.6641,0.053538
2.668,0.069411
2.6719,0.055123
2.6758,0.052721
2.6797,0.074393
2.6836,0.16204
2.6875,0.216
2.6914,0.26878
2.6953,0.30713
2.6992,0.40619
2.7031,0.47573
2.707,0.48836
2.7109,0.47407
2.7148,0.54321
2.7188,0.47473
2.7227,0.42375
2.7266,0.4997
2.7305,0.48223
2.7344,0.45206
2.7383,0.46471
2.7422,0.46068
2.7461,0.45693
2.75,0.45424
2.7539,0.4198
2.7578,0.41903
2.7617,0.41752
2.7656,0.45061
2.7695,0.46371
2.7734,0.46107
2.7773,0.43389
2.7813,0.38448
2.7852,0.36679
2.7891,0.34137
2.793,0.28816
2.7969,0.21222
2.8008,0.18501
2.8047,0.1958
2.8086,0.17072
2.8125,0.098385
2.8164,0.12931
2.8203,0.14659
2.8242,0.14402
2.8281,0.19963
2.832,0.20993
2.8359,0.25376
2.8398,0.26042
2.8438,0.24081
2.8477,0.26424
2.8516,0.3165
2.8555,0.33672
2.8594,0.41317
2.8633,0.5551
2.8672,0.46312
2.8711,0.19283
2.875,-0.23896
2.8789,-0.62619
2.8828,-0.84179
2.8867,-0.99243
2.8906,-1.0295
2.8945,-0.8777
2.8984,-0.53631
2.9023,-0.24305
2.9063,-0.19718
2.9102,-0.089019
2.9141,-0.0010708
2.918,0.081377
2.9219,0.12399
2.9258,0.14748
2.9297,0.17499
2.9336,0.2112
2.9375,0.19763
2.9414,0.16551
2.9453,0.11801
2.9492,0.15184
2.9531,0.18076
2.957,0.24643
2.9609,0.38674
2.9648,0.71988
2.9688,1.1768
2.9727,1.5764
2.9766,1.6182
2.9805,1.5986
2.9844,1.3005
2.9883,0.79171
2.9922,0.28805
2.9961,-0.12353
3,-0.32618
3.0039,-0.40538
3.0078,-0.46159
3.0117,-0.45975
3.0156,-0.30078
3.0195,-0.16353
3.0234,-0.044035
3.0273,0.015582
3.0313,0.032417
3.0352,0.068422
3.0391,0.076502
3.043,0.052186
3.0469,0.040476
3.0508,0.048803
3.0547,0.076373
3.0586,0.12348
3.0625,0.10327
3.0664,0.10217
3.0703,0.068243
3.0742,0.13145
3.0781,0.19075
3.082,0.19912
3.0859,0.21692
3.0898,0.24329
3.0938,0.19746
3.0977,0.18004
3.1016,0.17587
3.1055,0.21395
3.1094,0.32335
3.1133,0.44176
3.1172,0.50217
3.1211,0.50062
3.125,0.46768
3.1289,0.40588
3.1328,0.46272
3.1367,0.54875
3.1406,0.56835
3.1445,0.52245
3.1484,0.49667
3.1523,0.49453
3.1563,0.49022
3.1602,0.53415
3.1641,0.58521
3.168,0.55368
3.1719,0.46301
3.1758,0.36944
3.1797,0.30919
3.1836,0.26111
3.1875,0.1999
3.1914,0.17258
3.1953,0.19524
3.1992,0.27421
3.2031,0.35483
3.207,0.43992
3.2109,0.48029
3.2148,0.5099
3.2188,0.58906
3.2227,0.624
3.2266,0.68114
3.2305,0.69681
3.2344,0.70483
3.2383,0.72143
3.2422,0.69071
3.2461,0.67203
3.25,0.66301
3.2539,0.57753
3.2578,0.47986
3.2617,0.38745
3.2656,0.26734
3.2695,0.26507
3.2734,0.099953
3.2773,-0.19542
3.2813,-0.32175
3.2852,-0.40438
3.2891,-0.42815
3.293,-0.5436
3.2969,-0.51142
3.3008,-0.4206
3.3047,-0.31241
3.3086,-0.22535
3.3125,-0.23039
3.3164,-0.1952
3.3203,-0.14478
3.3242,-0.15899
3.3281,-0.14204
3.332,-0.11753
3.3359,-0.096688
3.3398,-0.078809
3.3438,-0.071604
3.3477,-0.11056
3.3516,-0.13444
3.3555,-0.16828
3.3594,-0.19122
3.3633,-0.15979
3.3672,-0.12835
3.3711,-0.11358
3.375,-0.1009
3.3789,-0.14158
3.3828,-0.16438
3.3867,-0.15566
3.3906,-0.16902
3.3945,-0.19917
3.3984,-0.2268
3.4023,-0.23409
3.4063,-0.26157
3.4102,-0.31566
3.4141,-0.32446
3.418,-0.29625
3.4219,-0.28413
3.4258,-0.35697
3.4297,-0.34297
3.4336,-0.26218
3.4375,-0.31322
3.4414,-0.32799
3.4453,-0.33114
3.4492,-0.36768
3.4531,-0.34248
3.457,-0.34548
3.4609,-0.38143
3.4648,-0.36321
3.4688,-0.32797
3.4727,-0.33535
3.4766,-0.31518
3.4805,-0.32276
3.4844,-0.32984
3.4883,-0.32869
3.4922,-0.29681
3.4961,-0.31339
3.5,-0.28727
3.5039,-0.2765
3.5078,-0.22772
3.5117,-0.21666
3.5156,-0.17414
3.5195,-0.098443
3.5234,-0.10972
3.5273,-0.1468
3.5313,-0.1929
3.5352,-0.12626
3.5391,-0.043096
3.543,0.045411
3.5469,0.056683
3.5508,0.05498
3.5547,0.09252
3.5586,0.10317
3.5625,0.057205
3.5664,0.024956
3.5703,-0.055174
3.5742,-0.10024
3.5781,-0.1073
3.582,-0.050728
3.5859,-0.016365
3.5898,0.039501
3.5938,0.098909
3.5977,0.12357
3.6016,0.093779
3.6055,0.13439
3.6094,0.21901
3.6133,0.21457
3.6172,0.14047
3.6211,-0.0086227
3.625,-0.21454
3.6289,-0.25161
3.6328,-0.27085
3.6367,-0.26433
3.6406,-0.31377
3.6445,-0.39991
3.6484,-0.36466
3.6523,-0.28655
3.6563,-0.17496
3.6602,-0.0099967
3.6641,0.19573
3.668,0.33
3.6719,0.20933
3.6758,-0.0058039
3.6797,-0.23838
3.6836,-0.56823
3.6875,-0.90341
3.6914,-1.0899
3.6953,-1.1819
3.6992,-1.2112
3.7031,-1.1922
3.707,-1.0288
3.7109,-0.91872
3.7148,-0.75745
3.7188,-0.64248
3.7227,-0.58136
3.7266,-0.57583
3.7305,-0.53841
3.7344,-0.54872
3.7383,-0.50284
3.7422,-0.47193
3.7461,-0.42608
3.75,-0.33615
3.7539,-0.24
3.7578,-0.19966
3.7617,-0.16975
3.7656,-0.1539
3.7695,-0.21786
3.7734,-0.22591
3.7773,-0.22212
3.7813,-0.25329
3.7852,-0.27535
3.7891,-0.29386
3.793,-0.31986
3.7969,-0.23989
3.8008,-0.23108
3.8047,-0.28746
3.8086,-0.30609
3.8125,-0.31656
3.8164,-0.28633
3.8203,-0.31003
3.8242,-0.32838
3.8281,-0.34684
3.832,-0.33666
3.8359,-0.32458
3.8398,-0.31991
3.8438,-0.33476
3.8477,-0.33337
3.8516,-0.31818
3.8555,-0.29915
3.8594,-0.30512
3.8633,-0.29001
3.8672,-0.23327
3.8711,-0.23766
3.875,-0.23006
3.8789,-0.10358
3.8828,0.073764
3.8867,0.040897
3.8906,-0.018848
3.8945,0.052185
3.8984,0.077083
3.9023,0.17182
3.9063,0.31605
3.9102,0.46218
3.9141,0.48962
3.918,0.36571
3.9219,0.33521
3.9258,0.22584
3.9297,0.15074
3.9336,0.10373
3.9375,0.05191
3.9414,-0.00046271
3.9453,-0.10878
3.9492,-0.15432
3.9531,-0.16104
3.957,-0.1337
3.9609,-0.17542
3.9648,-0.15019
3.9688,-0.12299
3.9727,-0.16364
3.9766,-0.15911
3.9805,-0.11871
3.9844,0.013875
3.9883,0.24746
3.9922,0.40476
3.9961,0.7959
4,1.0524
4.0039,1.1053
4.0078,0.9358
4.0117,0.47015
4.0156,-0.0091819
4.0195,-0.41825
4.0234,-0.6873
4.0273,-0.77906
4.0313,-0.81498
4.0352,-0.73901
4.0391,-0.63216
4.043,-0.53033
4.0469,-0.41514
4.0508,-0.31292
4.0547,-0.24753
4.0586,-0.24803
4.0625,-0.23785
4.0664,-0.22808
4.0703,-0.21634
4.0742,-0.26934
4.0781,-0.24697
4.082,-0.17711
4.0859,-0.12203
4.0898,-0.14907
4.0938,-0.15821
4.0977,-0.14309
4.1016,-0.15356
4.1055,-0.12882
4.1094,-0.14395
4.1133,-0.13021
4.1172,-0.12157
4.1211,-0.10145
4.125,-0.12754
4.1289,-0.15549
4.1328,-0.11678
4.1367,-0.09154
4.1406,-0.067513
4.1445,-0.062004
4.1484,-0.073789
4.1523,-0.049353
4.1563,-0.046033
4.1602,-0.034548
4.1641,-0.008263
4.168,0.0014493
4.1719,0.044569
4.1758,0.056907
4.1797,0.058442
4.1836,0.077228
4.1875,0.041361
4.1914,0.055415
4.1953,0.087154
4.1992,0.12114
4.2031,0.13156
4.207,0.10788
4.2109,0.12496
4.2148,0.18503
4.2188,0.18764
4.2227,0.21349
4.2266,0.24432
4.2305,0.27625
4.2344,0.32586
4.2383,0.30798
4.2422,0.33641
4.2461,0.3562
4.25,0.3491
4.2539,0.40469
4.2578,0.3909
4.2617,0.38679
4.2656,0.3876
4.2695,0.37752
4.2734,0.35404
4.2773,0.34096
4.2813,0.32587
4.2852,0.25252
4.2891,0.24588
4.293,0.21452
4.2969,0.17769
4.3008,0.13092
4.3047,0.074345
4.3086,0.033431
4.3125,-0.019302
4.3164,-0.05551
4.3203,-0.075555
4.3242,-0.10612
4.3281,-0.15709
4.332,-0.18951
4.3359,-0.17627
4.3398,-0.2006
4.3438,-0.21396
4.3477,-0.21779
4.3516,-0.22335
4.3555,-0.21664
4.3594,-0.2309
4.3633,-0.25454
4.3672,-0.22509
4.3711,-0.21698
4.375,-0.22105
4.3789,-0.21603
4.3828,-0.2229
4.3867,-0.23488
4.3906,-0.22068
4.3945,-0.22018
4.3984,-0.19681
4.4023,-0.19572
4.4063,-0.21129
4.4102,-0.19684
4.4141,-0.17619
4.418,-0.15676
4.4219,-0.15507
4.4258,-0.15381
4.4297,-0.14396
4.4336,-0.1173
4.4375,-0.11126
4.4414,-0.10984
4.4453,-0.14635
4.4492,-0.11578
4.4531,-0.12913
4.457,-0.090188
4.4609,-0.10887
4.4648,-0.078794
4.4688,-0.017775
4.4727,0.036682
4.4766,-0.040624
4.4805,-0.026405
4.4844,-0.030288
4.4883,-0.012603
4.4922,-0.01403
4.4961,-0.024831
4.5,0.00028627
4.5039,0.032112
4.5078,0.00314
4.5117,0.04456
4.5156,0.060521
4.5195,0.046553
4.5234,0.040374
4.5273,0.022006
4.5313,0.015972
4.5352,0.038786
4.5391,0.0035417
4.543,-0.030477
4.5469,0.011448
4.5508,0.067869
4.5547,0.074741
4.5586,0.030983
4.5625,-0.016815
4.5664,0.0020976
4.5703,-0.012528
4.5742,-0.0068163
4.5781,-0.050654
4.582,-0.045163
4.5859,-0.030876
4.5898,-0.022721
4.5938,-0.042119
4.5977,-0.065198
4.6016,-0.081861
4.6055,-0.10451
4.6094,-0.10409
4.6133,-0.12509
4.6172,-0.11414
4.6211,-0.09844
4.625,-0.098175
4.6289,-0.11638
4.6328,-0.095998
4.6367,-0.081753
4.6406,-0.059436
4.6445,-0.044985
4.6484,-0.014166
4.6523,0.045063
4.6563,0.020987
4.6602,-0.010668
4.6641,0.026404
4.668,0.065923
4.6719,0.011173
4.6758,0.0097869
4.6797,-0.0055968
4.6836,-0.0061297
4.6875,-0.0055872
4.6914,-0.0090901
4.6953,-0.00055538
4.6992,-0.028521
4.7031,-0.013726
4.707,-0.03947
4.7109,-0.021372
4.7148,-0.028451
4.7188,-0.020321
4.7227,-0.018329
4.7266,-0.045698
4.7305,-0.057714
4.7344,-0.011536
4.7383,0.023599
4.7422,0.010476
4.7461,0.020351
4.75,0.046588
4.7539,0.007907
4.7578,0.0094604
4.7617,0.021606
4.7656,0.057326
4.7695,0.064476
4.7734,0.072337
4.7773,0.04456
4.7813,0.073388
4.7852,0.088287
4.7891,0.10534
4.793,0.09389
4.7969,0.077888
4.8008,0.073919
4.8047,0.084724
4.8086,0.1305
4.8125,0.15073
4.8164,0.12825
4.8203,0.10634
4.8242,0.09256
4.8281,0.071344
4.832,0.12563
4.8359,0.17759
4.8398,0.16751
4.8438,0.13218
4.8477,0.12122
4.8516,0.10389
4.8555,0.10004
4.8594,0.14435
4.8633,0.1316
4.8672,0.084215
4.8711,0.10706
4.875,0.12528
4.8789,0.14774
4.8828,0.11754
4.8867,0.072033
4.8906,0.024707
4.8945,-0.0048911
4.8984,-0.0082525
4.9023,-0.0060759
4.9063,-0.029157
4.9102,-0.052326
4.9141,-0.058418
4.918,-0.053059
4.9219,-0.022257
4.9258,-0.050611
4.9297,0.00042473
4.9336,-0.0078403
4.9375,-0.015689
4.9414,-0.015261
4.9453,0.00036747
4.9492,-0.00075305
4.9531,-0.011987
4.957,0.00041735
4.9609,-0.021524
4.9648,-0.036775
4.9688,-0.030838
4.9727,-0.01785
4.9766,-0.040145
4.9805,-0.062312
4.9844,-0.023551
4.9883,0.01577
4.9922,0.16247
4.9961,0.42418
5,0.80199
5.0039,1.1856
5.0078,1.2525
5.0117,1.2417
5.0156,1.0552
5.0195,0.65896
5.0234,0.27948
5.0273,-0.087102
5.0313,-0.34552
5.0352,-0.42811
5.0391,-0.495
5.043,-0.42639
5.0469,-0.26092
5.0508,-0.12779
5.0547,0.0031719
5.0586,0.068993
5.0625,0.082945
5.0664,0.097606
5.0703,0.079727
5.0742,0.094074
5.0781,0.084248
5.082,0.082991
5.0859,0.093262
5.0898,0.077269
5.0938,0.088237
5.0977,0.10879
5.1016,0.11043
5.1055,0.12086
5.1094,0.12045
5.1133,0.12668
5.1172,0.1375
5.1211,0.14104
5.125,0.14398
5.1289,0.13105
5.1328,0.13159
5.1367,0.14294
5.1406,0.12601
5.1445,0.15169
5.1484,0.16777
5.1523,0.17367
5.1563,0.18108
5.1602,0.14686
5.1641,0.15684
5.168,0.19083
5.1719,0.17267
5.1758,0.21227
5.1797,0.22488
5.1836,0.23655
5.1875,0.2661
5.1914,0.27003
5.1953,0.2498
5.1992,0.28523
5.2031,0.33234
5.207,0.37252
5.2109,0.39502
5.2148,0.39465
5.2188,0.42601
5.2227,0.4236
5.2266,0.43266
5.2305,0.44589
5.2344,0.47506
5.2383,0.50933
5.2422,0.52226
5.2461,0.50762
5.25,0.5201
5.2539,0.58407
5.2578,0.5754
5.2617,0.56225
5.2656,0.58394
5.2695,0.62127
5.2734,0.6032
5.2773,0.60871
5.2813,0.54188
5.2852,0.53692
5.2891,0.52295
5.293,0.47673
5.2969,0.44608
5.3008,0.41031
5.3047,0.36667
